check,source,file,object_id,metric,value
non_positive_volume,Source B,8-272-568.city.json,8-272-568.city.json:NL.IMBAG.Pand.0603100000015742-0,n_vertices,592
non_positive_volume,Source B,8-272-568.city.json,8-272-568.city.json:NL.IMBAG.Pand.0603100000018047-0,n_vertices,176
non_positive_volume,Source B,8-272-568.city.json,8-272-568.city.json:NL.IMBAG.Pand.0603100000018051-0,n_vertices,1855
non_positive_volume,Source B,8-288-600.city.json,8-288-600.city.json:NL.IMBAG.Pand.1916100000096012-0,n_vertices,50
non_positive_volume,Source B,8-288-608.city.json,8-288-608.city.json:NL.IMBAG.Pand.0629100000003836-0,n_vertices,90
non_positive_volume,Source B,8-288-608.city.json,8-288-608.city.json:NL.IMBAG.Pand.0629100000004632-0,n_vertices,86
non_positive_volume,Source B,8-288-608.city.json,8-288-608.city.json:NL.IMBAG.Pand.0629100000005200-0,n_vertices,83
non_positive_volume,Source B,8-296-592.city.json,8-296-592.city.json:NL.IMBAG.Pand.1916100000097906-0,n_vertices,119
non_positive_volume,Source B,8-312-608.city.json,8-312-608.city.json:NL.IMBAG.Pand.0626100000014682-1,n_vertices,141
non_positive_volume,Source B,8-320-608.city.json,8-320-608.city.json:NL.IMBAG.Pand.0638100000366871-0,n_vertices,47
non_positive_volume,Source B,8-320-608.city.json,8-320-608.city.json:NL.IMBAG.Pand.0638100000367140-0,n_vertices,53
non_positive_volume,Source B,8-320-608.city.json,8-320-608.city.json:NL.IMBAG.Pand.0638100000368027-0,n_vertices,48
non_positive_volume,Source B,8-320-608.city.json,8-320-608.city.json:NL.IMBAG.Pand.0638100000380349-0,n_vertices,246
non_positive_volume,Source B,8-336-608.city.json,8-336-608.city.json:NL.IMBAG.Pand.1672100000005830-0,n_vertices,103
non_positive_volume,Source B,8-336-608.city.json,8-336-608.city.json:NL.IMBAG.Pand.1672100000006066-0,n_vertices,54
non_positive_volume,Source B,8-336-616.city.json,8-336-616.city.json:NL.IMBAG.Pand.0484100000050780-0,n_vertices,73
non_positive_volume,Source B,8-344-592.city.json,8-344-592.city.json:NL.IMBAG.Pand.1672100000001374-0,n_vertices,61
non_positive_volume,Source B,8-344-600.city.json,8-344-600.city.json:NL.IMBAG.Pand.1672100000007094-0,n_vertices,68
non_positive_volume,Source B,8-352-600.city.json,8-352-600.city.json:NL.IMBAG.Pand.0484100000044455-0,n_vertices,259
non_positive_volume,Source B,8-352-616.city.json,8-352-616.city.json:NL.IMBAG.Pand.0484100000045655-1,n_vertices,11
non_positive_volume,Source B,8-352-616.city.json,8-352-616.city.json:NL.IMBAG.Pand.1672100000006573-0,n_vertices,64
non_positive_volume,Source B,8-360-600.city.json,8-360-600.city.json:NL.IMBAG.Pand.0484100000001716-0,n_vertices,106
non_positive_volume,Source B,8-384-568.city.json,8-384-568.city.json:NL.IMBAG.Pand.0595100000001003-0,n_vertices,93
non_positive_volume,Source B,8-384-576.city.json,8-384-576.city.json:NL.IMBAG.Pand.0595100000008191-0,n_vertices,227
non_positive_volume,Source B,8-384-600.city.json,8-384-600.city.json:NL.IMBAG.Pand.0484100000000708-0,n_vertices,53
non_positive_volume,Source B,8-384-616.city.json,8-384-616.city.json:NL.IMBAG.Pand.0484100000022281-0,n_vertices,229
non_positive_volume,Source B,8-408-576.city.json,8-408-576.city.json:NL.IMBAG.Pand.0595100000000366-0,n_vertices,37
non_positive_volume,Source B,8-416-560.city.json,8-416-560.city.json:NL.IMBAG.Pand.0589100000251204-0,n_vertices,46
non_positive_volume,Source B,8-416-568.city.json,8-416-568.city.json:NL.IMBAG.Pand.0589100000249531-0,n_vertices,494
non_positive_volume,Source B,8-424-584.city.json,8-424-584.city.json:NL.IMBAG.Pand.0632100000003587-0,n_vertices,65
non_positive_volume,Source B,8-424-584.city.json,8-424-584.city.json:NL.IMBAG.Pand.0632100000003976-0,n_vertices,55
non_positive_volume,Source B,8-424-584.city.json,8-424-584.city.json:NL.IMBAG.Pand.0632100000004211-0,n_vertices,51
non_positive_volume,Source B,8-432-568.city.json,8-432-568.city.json:NL.IMBAG.Pand.0335100000316389-0,n_vertices,262
non_positive_volume,Source B,8-432-584.city.json,8-432-584.city.json:NL.IMBAG.Pand.0335100000318446-0,n_vertices,46
non_positive_volume,Source B,8-440-576.city.json,8-440-576.city.json:NL.IMBAG.Pand.0335100000321016-0,n_vertices,72
non_positive_volume,Source B,8-448-592.city.json,8-448-592.city.json:NL.IMBAG.Pand.0632100000011668-0,n_vertices,87
non_positive_volume,Source B,9-228-560.city.json,9-228-560.city.json:NL.IMBAG.Pand.1783100000603209-0,n_vertices,35
non_positive_volume,Source B,9-228-564.city.json,9-228-564.city.json:NL.IMBAG.Pand.1783100000713642-0,n_vertices,33
non_positive_volume,Source B,9-228-564.city.json,9-228-564.city.json:NL.IMBAG.Pand.1783100000713704-0,n_vertices,62
non_positive_volume,Source B,9-236-568.city.json,9-236-568.city.json:NL.IMBAG.Pand.1783100000034100-0,n_vertices,124
non_positive_volume,Source B,9-236-568.city.json,9-236-568.city.json:NL.IMBAG.Pand.1783100000034100-1,n_vertices,43
non_positive_volume,Source B,9-236-572.city.json,9-236-572.city.json:NL.IMBAG.Pand.1783100000704579-0,n_vertices,311
non_positive_volume,Source B,9-240-560.city.json,9-240-560.city.json:NL.IMBAG.Pand.1783100000001551-0,n_vertices,379
non_positive_volume,Source B,9-240-576.city.json,9-240-576.city.json:NL.IMBAG.Pand.0518100001766334-0,n_vertices,84
non_positive_volume,Source B,9-240-576.city.json,9-240-576.city.json:NL.IMBAG.Pand.1783100000601614-0,n_vertices,56
non_positive_volume,Source B,9-244-560.city.json,9-244-560.city.json:NL.IMBAG.Pand.1783100000042637-0,n_vertices,79
non_positive_volume,Source B,9-248-560.city.json,9-248-560.city.json:NL.IMBAG.Pand.1783100000042143-0,n_vertices,29
non_positive_volume,Source B,9-248-560.city.json,9-248-560.city.json:NL.IMBAG.Pand.1783100000062347-0,n_vertices,78
non_positive_volume,Source B,9-248-576.city.json,9-248-576.city.json:NL.IMBAG.Pand.0518100000277646-0,n_vertices,64
non_positive_volume,Source B,9-248-576.city.json,9-248-576.city.json:NL.IMBAG.Pand.0518100000335427-0,n_vertices,63
non_positive_volume,Source B,9-248-584.city.json,9-248-584.city.json:NL.IMBAG.Pand.0518100000238056-0,n_vertices,56
non_positive_volume,Source B,9-248-584.city.json,9-248-584.city.json:NL.IMBAG.Pand.0518100000319577-0,n_vertices,216
non_positive_volume,Source B,9-248-584.city.json,9-248-584.city.json:NL.IMBAG.Pand.0518100000353820-0,n_vertices,103
non_positive_volume,Source B,9-248-588.city.json,9-248-588.city.json:NL.IMBAG.Pand.0518100000221283-0,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000229788,n_vertices,2632
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000213536,n_vertices,58
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000343385,n_vertices,32
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000347098,n_vertices,21
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000326549,n_vertices,24
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000238873,n_vertices,40
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000307530,n_vertices,24
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000213537,n_vertices,43
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000208548,n_vertices,37
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000268354,n_vertices,311
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000240973,n_vertices,20
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000318439,n_vertices,16
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000299198,n_vertices,285
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000343301,n_vertices,26
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000212425,n_vertices,349
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000210434,n_vertices,33
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000289531,n_vertices,36
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000297245,n_vertices,366
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000226139,n_vertices,26
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000213064,n_vertices,18
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000212426,n_vertices,24
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000218363,n_vertices,62
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000270418,n_vertices,203
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000301174,n_vertices,28
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000353675,n_vertices,141
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000285664,n_vertices,61
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000329537,n_vertices,37
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000240205,n_vertices,28
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000278915,n_vertices,30
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000297470,n_vertices,37
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000237568,n_vertices,36
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000224388,n_vertices,129
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000330797,n_vertices,8
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000345590,n_vertices,38
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000343105,n_vertices,21
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000228566,n_vertices,87
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000238761,n_vertices,49
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000306611,n_vertices,117
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000238884,n_vertices,68
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000231510,n_vertices,39
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001670734,n_vertices,53
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000306717,n_vertices,63
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000317196,n_vertices,587
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000282200,n_vertices,56
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000204626,n_vertices,65
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000275541,n_vertices,55
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000302462,n_vertices,79
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000322414,n_vertices,197
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000284469,n_vertices,82
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000340427,n_vertices,62
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000301789,n_vertices,41
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000235084,n_vertices,60
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000315707,n_vertices,28
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000221027,n_vertices,39
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000279351,n_vertices,38
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000277289,n_vertices,33
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000336717,n_vertices,35
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000205391,n_vertices,16
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001761361,n_vertices,8
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000209904,n_vertices,46
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000216193,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000205382,n_vertices,332
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000339437,n_vertices,28
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000245922,n_vertices,78
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000302401,n_vertices,257
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000216946,n_vertices,28
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000217524,n_vertices,53
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001767184,n_vertices,8
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000268748,n_vertices,335
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000336124,n_vertices,31
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000279157,n_vertices,80
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000341538,n_vertices,14
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001754302,n_vertices,8
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000300698,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000215989,n_vertices,80
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000280778,n_vertices,49
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000344223,n_vertices,42
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000231191,n_vertices,43
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001629392,n_vertices,56
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000327339,n_vertices,33
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000280887,n_vertices,66
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000215086,n_vertices,47
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000215873,n_vertices,82
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001758460,n_vertices,8
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000319285,n_vertices,99
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001649070,n_vertices,498
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000289635,n_vertices,23
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000221299,n_vertices,58
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000279798,n_vertices,65
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000324345,n_vertices,58
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000247949,n_vertices,75
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000327607,n_vertices,102
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000353242,n_vertices,55
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000203993,n_vertices,23
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000226155,n_vertices,42
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000300631,n_vertices,35
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000237912,n_vertices,67
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000286455,n_vertices,64
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000290635,n_vertices,74
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000212390,n_vertices,48
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000221176,n_vertices,44
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000217059,n_vertices,40
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000298496,n_vertices,521
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000279304,n_vertices,70
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000302943,n_vertices,320
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000231739,n_vertices,217
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001749878,n_vertices,677
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000314527,n_vertices,110
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000203997,n_vertices,26
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000321619,n_vertices,51
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000323063,n_vertices,105
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000218050,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000233331,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000284481,n_vertices,40
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000224386,n_vertices,111
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000283421,n_vertices,43
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000279437,n_vertices,64
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000225439,n_vertices,248
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000315514,n_vertices,181
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000306651,n_vertices,21
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000269149,n_vertices,134
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000243813,n_vertices,63
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000275127,n_vertices,35
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000244317,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000232174,n_vertices,66
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000237257,n_vertices,467
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000232172,n_vertices,30
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000216854,n_vertices,44
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000353364,n_vertices,32
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000242931,n_vertices,111
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000321640,n_vertices,31
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000282140,n_vertices,28
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000338193,n_vertices,74
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000279248,n_vertices,76
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000247095,n_vertices,64
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000218362,n_vertices,130
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000338822,n_vertices,53
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000223191,n_vertices,72
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000322314,n_vertices,48
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000352331,n_vertices,97
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000342361,n_vertices,18
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000269102,n_vertices,143
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000324957,n_vertices,268
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000345990,n_vertices,52
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000205682,n_vertices,24
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000282437,n_vertices,61
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000221735,n_vertices,182
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000286370,n_vertices,54
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000353119,n_vertices,135
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000208067,n_vertices,79
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001754658,n_vertices,1482
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000319018,n_vertices,454
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000341794,n_vertices,212
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000225328,n_vertices,44
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000346224,n_vertices,32
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000269181,n_vertices,73
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000287464,n_vertices,30
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000217200,n_vertices,46
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000299676,n_vertices,138
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000304822,n_vertices,309
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000218143,n_vertices,158
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000307733,n_vertices,229
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000338325,n_vertices,22
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000304128,n_vertices,92
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000224577,n_vertices,48
not_watertight,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100001640545,n_vertices,54
